"1 _ 1",,,
"Time","Force","Stroke","Ext.1"
"sec","N","mm","mm"
"3,89","382,6925","3,884233","1,711"
"3,9","383,1396","3,8942","1,717"
"3,91","383,5909","3,904267","1,722"
"3,92","384,047","3,914367","1,722"
"3,93","384,5081","3,9244","1,726"
"3,94","384,9711","3,9344","1,734"
"3,95","385,4276","3,944367","1,74"
"3,96","385,8684","3,9543","1,74"
"3,97","386,2923","3,964233","1,745"
"3,98","386,7051","3,974167","1,753"
"3,99","387,111","3,9842","1,755"
"4","387,5101","3,994333","1,758"
"4,01","387,9067","4,004333","1,766"
"4,02","388,309","4,014333","1,775"
"4,03","388,7245","4,024333","1,776"
"4,04","389,1514","4,034333","1,778"
"4,05","389,5817","4,044233","1,785"
"4,06","390,0078","4,0542","1,794"
"4,07","390,4276","4,064233","1,796"
"4,08","390,8419","4,074267","1,798"
"4,09","391,2489","4,084367","1,806"
"4,1","391,6494","4,094367","1,814"
"4,11","392,0493","4,104367","1,816"
"4,12","392,4565","4,1143","1,816"
"4,13","392,8723","4,124233","1,824"
"4,14","393,2932","4,134233","1,828"
"4,15","393,7152","4,1442","1,834"
"4,16","394,1345","4,154233","1,834"
"4,17","394,5462","4,1643","1,84"
"4,18","394,9493","4,1744","1,847"
"4,19","395,3481","4,1844","1,856"
"4,2","395,7469","4,194334","1,861"
"4,21","396,1442","4,2043","1,861"
"4,22","396,5322","4,214267","1,867"
"4,23","396,9064","4,224167","1,876"
"4,24","397,274","4,2342","1,882"
"4,25","397,6483","4,2443","1,879"
"4,26","398,0336","4,254333","1,886"
"4,27","398,4232","4,264333","1,895"
"4,28","398,8124","4,2744","1,901"
"4,29","399,2058","4,2843","1,906"
"4,3","399,6075","4,2942","1,907"
"4,31","400,011","4,3042","1,916"
"4,32","400,4054","4,314233","1,92"
"4,33","400,7875","4,324267","1,925"
"4,34","401,1634","4,334333","1,926"
"4,35","401,5412","4,344367","1,933"
"4,36","401,9218","4,354367","1,938"
"4,37","402,2986","4,364333","1,946"
"4,38","402,6696","4,374233","1,947"
"4,39","403,0377","4,3842","1,95"
