"1 _ 1",,,
"Time","Force","Stroke","Ext.1"
"sec","N","mm","mm"
"3,03","196,2063","1,2625","0,455"
"3,04","196,732","1,266667","0,456"
"3,05","197,2578","1,270833","0,456"
"3,06","197,7851","1,274967","0,458"
"3,07","198,312","1,279133","0,464"
"3,08","198,8405","1,283333","0,456"
"3,09","199,3748","1,287467","0,456"
"3,1","199,9133","1,2917","0,465"
"3,11","200,4518","1,295867","0,467"
"3,12","200,9896","1,300033","0,467"
"3,13","201,5313","1,3042","0,473"
"3,14","202,0787","1,3084","0,476"
"3,15","202,6264","1,312533","0,467"
"3,16","203,1679","1,3167","0,467"
"3,17","203,7053","1,3209","0,475"
"3,18","204,244","1,325067","0,477"
"3,19","204,7855","1,3292","0,477"
"3,2","205,3267","1,333333","0,477"
"3,21","205,864","1,337533","0,485"
"3,22","206,3969","1,341667","0,485"
"3,23","206,9265","1,345833","0,477"
"3,24","207,4526","1,350033","0,481"
"3,25","207,9743","1,354167","0,487"
"3,26","208,4904","1,3583","0,487"
"3,27","209,0011","1,3625","0,488"
"3,28","209,5075","1,3667","0,496"
"3,29","210,0104","1,370833","0,497"
"3,3","210,513","1,375033","0,497"
"3,31","211,0162","1,3792","0,497"
"3,32","211,5169","1,383367","0,498"
"3,33","212,012","1,387533","0,498"
"3,34","212,5053","1,391733","0,501"
"3,35","213,0019","1,395867","0,507"
"3,36","213,5021","1,400033","0,508"
"3,37","214,0029","1,404233","0,509"
"3,38","214,5036","1,408367","0,513"
"3,39","215,0027","1,4125","0,508"
"3,4","215,4983","1,416667","0,509"
"3,41","215,9904","1,420833","0,517"
"3,42","216,4815","1,424967","0,518"
"3,43","216,9741","1,429167","0,518"
"3,44","217,4703","1,433333","0,524"
"3,45","217,9705","1,4375","0,525"
"3,46","218,4712","1,441633","0,518"
"3,47","218,9711","1,445833","0,518"
"3,48","219,4727","1,45","0,525"
"3,49","219,9779","1,454167","0,528"
"3,5","220,485","1,458367","0,528"
"3,51","220,9918","1,462533","0,532"
"3,52","221,4958","1,4667","0,538"
"3,53","221,9939","1,470867","0,536"
"3,54","222,4865","1,475067","0,529"
"3,55","222,9746","1,4792","0,537"
"3,56","223,4597","1,483367","0,538"
"3,57","223,9437","1,487567","0,538"
"3,58","224,4266","1,491733","0,546"
"3,59","224,9096","1,495867","0,548"
"3,6","225,3936","1,500033","0,548"
"3,61","225,879","1,5042","0,549"
"3,62","226,3646","1,5083","0,555"
"3,63","226,8497","1,512467","0,548"
"3,64","227,3354","1,5167","0,548"
"3,65","227,8221","1,520833","0,555"
"3,66","228,3098","1,524933","0,558"
"3,67","228,7973","1,529133","0,558"
"3,68","229,2854","1,533333","0,564"
"3,69","229,7732","1,5375","0,568"
"3,7","230,2616","1,5417","0,568"
"3,71","230,7512","1,545867","0,566"
"3,72","231,2409","1,550033","0,566"
"3,73","231,7282","1,5542","0,568"
"3,74","232,21","1,5584","0,568"
"3,75","232,6852","1,562533","0,568"
"3,76","233,1559","1,5667","0,577"
"3,77","233,6264","1,5709","0,578"
"3,78","234,1021","1,575067","0,578"
"3,79","234,5859","1,5792","0,587"
"3,8","235,0751","1,583367","0,5790001"
"3,81","235,5641","1,5875","0,5790001"
"3,82","236,0489","1,591633","0,588"
"3,83","236,5287","1,5958","0,589"
"3,84","237,0032","1,6","0,59"
"3,85","237,469","1,604133","0,598"
"3,86","237,9246","1,608333","0,599"
"3,87","238,3728","1,6125","0,599"
"3,88","238,818","1,616667","0,605"
"3,89","239,2616","1,620833","0,599"
"3,9","239,7038","1,625033","0,599"
"3,91","240,1482","1,6292","0,606"
"3,92","240,5974","1,633367","0,609"
"3,93","241,0502","1,637533","0,609"
"3,94","241,505","1,641733","0,615"
"3,95","241,9618","1,645867","0,619"
"3,96","242,4203","1,650033","0,618"
"3,97","242,8795","1,6542","0,613"
"3,98","243,3367","1,6584","0,619"
"3,99","243,7913","1,662533","0,62"
"4","244,2463","1,666667","0,62"
